날짜,일별_입도객수,데이터소스,비고
2022-12-07,33308,EASYOCR_EMBED,
2022-12-08,35889,EASYOCR_EMBED,
2022-12-09,36277,EASYOCR_EMBED,
2022-12-10,35044,EASYOCR_EMBED,
2022-12-11,34843,EASYOCR_EMBED,
2022-12-12,34517,EASYOCR_EMBED,
2022-12-13,30616,EASYOCR_EMBED,
2022-12-14,32496,EASYOCR_EMBED,
2022-12-15,34949,EASYOCR_EMBED,
2022-12-16,36210,EASYOCR_EMBED,
2022-12-17,30517,EASYOCR_EMBED,
2022-12-18,28082,EASYOCR_EMBED,
2022-12-19,34871,EASYOCR_EMBED,
2022-12-20,31653,EASYOCR_EMBED,
2022-12-21,30861,EASYOCR_EMBED,
2022-12-22,11826,EASYOCR_EMBED,
2022-12-23,11731,EASYOCR_EMBED,
2022-12-24,37766,EASYOCR_EMBED,
2022-12-25,35552,EASYOCR_EMBED,
2022-12-26,38405,EASYOCR_EMBED,
2022-12-27,36626,EASYOCR_EMBED,
2022-12-28,37692,EASYOCR_EMBED,
2022-12-29,37500,EASYOCR_EMBED,
2022-12-30,37899,EASYOCR_EMBED,
2022-12-31,34003,EASYOCR_EMBED,
2023-01-01,29976,EASYOCR_EMBED,
2023-01-02,32874,EASYOCR_EMBED,
2023-01-03,33707,EASYOCR_EMBED,
2023-01-04,34280,EASYOCR_EMBED,
2023-01-05,35754,EASYOCR_EMBED,
2023-01-06,35596,EASYOCR_EMBED,
2023-01-07,34795,EASYOCR_EMBED,
2023-01-08,37305,EASYOCR_EMBED,
2023-01-09,38556,EASYOCR_EMBED,
2023-01-10,36487,EASYOCR_EMBED,
2023-01-11,35177,EASYOCR_EMBED,
2023-01-12,34958,EASYOCR_EMBED,
2023-01-13,30442,EASYOCR_EMBED,
2023-01-14,32071,EASYOCR_EMBED,
2023-01-15,32906,EASYOCR_EMBED,
2023-01-16,33548,EASYOCR_EMBED,
2023-01-17,29356,EASYOCR_EMBED,
2023-01-18,29157,EASYOCR_EMBED,
2023-01-19,33821,EASYOCR_EMBED,
2023-01-20,40356,EASYOCR_EMBED,
2023-01-21,43133,EASYOCR_EMBED,
2023-01-22,35786,EASYOCR_EMBED,
2023-01-23,38608,EASYOCR_EMBED,
2023-01-24,10978,EASYOCR_EMBED,
2023-01-25,44137,EASYOCR_EMBED,
2023-01-26,35758,EASYOCR_EMBED,
2023-01-27,29875,EASYOCR_EMBED,
2023-01-28,35575,EASYOCR_EMBED,
2023-01-29,35348,EASYOCR_EMBED,
2023-01-30,35258,EASYOCR_EMBED,
2023-01-31,33252,EASYOCR_EMBED,
2023-02-01,34854,EASYOCR_EMBED,
2023-02-02,33894,EASYOCR_EMBED,
2023-02-03,35383,EASYOCR_EMBED,
2023-02-04,34446,EASYOCR_EMBED,
2023-02-05,34389,EASYOCR_EMBED,
2023-02-06,36361,EASYOCR_EMBED,
2023-02-07,34972,EASYOCR_EMBED,
2023-02-08,35884,EASYOCR_EMBED,
2023-02-09,36406,EASYOCR_EMBED,
2023-02-10,37900,EASYOCR_EMBED,
2023-02-11,38124,EASYOCR_EMBED,
2023-02-12,37371,EASYOCR_EMBED,
2023-02-13,37720,EASYOCR_EMBED,
2023-02-14,37152,EASYOCR_EMBED,
2023-02-15,37712,EASYOCR_EMBED,
2023-02-16,37747,EASYOCR_EMBED,
2023-02-17,38960,EASYOCR_EMBED,
2023-02-18,39044,EASYOCR_EMBED,
2023-02-19,36520,EASYOCR_EMBED,
2023-02-20,36976,EASYOCR_EMBED,
2023-02-21,35604,EASYOCR_EMBED,
2023-02-22,36522,EASYOCR_EMBED,
2023-02-23,36861,EASYOCR_EMBED,
2023-02-24,39459,EASYOCR_EMBED,
2023-02-25,40077,EASYOCR_EMBED,
2023-02-26,36924,EASYOCR_EMBED,
2023-02-27,33476,EASYOCR_EMBED,
2023-02-28,31075,EASYOCR_EMBED,
2023-03-01,33199,EASYOCR_EMBED,
2023-03-02,29050,EASYOCR_EMBED,
2023-03-03,31825,EASYOCR_EMBED,
2023-03-04,30661,EASYOCR_EMBED,
2023-03-05,30176,EASYOCR_EMBED,
2023-03-06,29520,EASYOCR_EMBED,
2023-03-07,27225,EASYOCR_EMBED,
2023-03-08,28374,EASYOCR_EMBED,
2023-03-09,31679,EASYOCR_EMBED,
2023-03-10,36090,EASYOCR_EMBED,
2023-03-11,34491,EASYOCR_EMBED,
2023-03-12,32222,EASYOCR_EMBED,
2023-03-13,32141,EASYOCR_EMBED,
2023-03-14,30530,EASYOCR_EMBED,
2023-03-15,32102,EASYOCR_ATTACH,
2023-03-16,36283,EASYOCR_EMBED,
2023-03-17,39374,EASYOCR_EMBED,
2023-03-18,39119,EASYOCR_EMBED,
2023-03-19,38197,EASYOCR_EMBED,
2023-03-20,36747,EASYOCR_EMBED,
2023-03-21,32637,EASYOCR_EMBED,
2023-03-22,34816,EASYOCR_EMBED,
2023-03-23,37012,EASYOCR_EMBED,
2023-03-24,41430,EASYOCR_EMBED,
2023-03-25,41359,EASYOCR_EMBED,
2023-03-26,36228,EASYOCR_EMBED,
2023-03-27,40391,EASYOCR_EMBED,
2023-03-28,35466,EASYOCR_EMBED,
2023-03-29,36587,EASYOCR_EMBED,
2023-03-30,37908,EASYOCR_EMBED,
2023-03-31,40292,EASYOCR_EMBED,
2023-04-01,39229,EASYOCR_EMBED,
2023-04-02,34869,EASYOCR_EMBED,
2023-04-03,36319,EASYOCR_EMBED,
2023-04-04,31945,EASYOCR_EMBED,
2023-04-05,22115,EASYOCR_EMBED,
2023-04-06,39194,EASYOCR_EMBED,
2023-04-07,41015,EASYOCR_EMBED,
2023-04-08,39352,EASYOCR_EMBED,
2023-04-09,36757,EASYOCR_EMBED,
2023-04-10,39290,EASYOCR_EMBED,
2023-04-11,36909,EASYOCR_EMBED,
2023-04-12,38979,EASYOCR_EMBED,
2023-04-13,39831,EASYOCR_EMBED,
2023-04-14,41117,EASYOCR_EMBED,
2023-04-15,40017,EASYOCR_EMBED,
2023-04-16,38420,EASYOCR_EMBED,
2023-04-17,37846,EASYOCR_EMBED,
2023-04-18,25843,EASYOCR_EMBED,
2023-04-19,39314,EASYOCR_EMBED,
2023-04-20,39949,EASYOCR_EMBED,
2023-04-21,41081,EASYOCR_EMBED,
2023-04-22,39691,EASYOCR_EMBED,
2023-04-23,37683,EASYOCR_EMBED,
2023-04-24,38956,EASYOCR_EMBED,
2023-04-25,37352,EASYOCR_EMBED,
2023-04-26,40336,EASYOCR_EMBED,
2023-04-27,41212,EASYOCR_EMBED,
2023-04-28,43857,EASYOCR_EMBED,
2023-04-29,43961,EASYOCR_EMBED,
2023-04-30,41295,EASYOCR_EMBED,
2023-05-01,40868,EASYOCR_EMBED,
2023-05-02,36014,EASYOCR_EMBED,
2023-05-03,36650,EASYOCR_EMBED,
2023-05-04,20823,EASYOCR_EMBED,
2023-05-05,27993,EASYOCR_EMBED,
2023-05-06,33206,EASYOCR_EMBED,
2023-05-07,28020,EASYOCR_EMBED,
2023-05-08,37244,EASYOCR_EMBED,
2023-05-09,37805,EASYOCR_EMBED,
2023-05-10,42602,EASYOCR_EMBED,
2023-05-11,39726,EASYOCR_EMBED,
2023-05-12,41958,EASYOCR_EMBED,
2023-05-13,40235,EASYOCR_EMBED,
2023-05-14,38330,EASYOCR_EMBED,
2023-05-15,40845,EASYOCR_EMBED,
2023-05-16,39514,EASYOCR_EMBED,
2023-05-17,39423,EASYOCR_EMBED,
2023-05-18,40176,EASYOCR_EMBED,
2023-05-19,42029,EASYOCR_ATTACH,
2023-05-20,40942,EASYOCR_EMBED,
2023-05-21,38787,EASYOCR_EMBED,
2023-05-22,40448,EASYOCR_EMBED,
2023-05-23,37345,EASYOCR_EMBED,
2023-05-24,40140,EASYOCR_EMBED,
2023-05-25,41306,EASYOCR_EMBED,
2023-05-26,43967,EASYOCR_EMBED,
2023-05-27,46201,EASYOCR_EMBED,
2023-05-28,38143,EASYOCR_EMBED,
2023-05-29,39050,EASYOCR_EMBED,
2023-05-30,39077,EASYOCR_EMBED,
2023-05-31,38524,EASYOCR_EMBED,
2023-06-01,40812,EASYOCR_EMBED,
2023-06-02,44449,EASYOCR_EMBED,
2023-06-03,48093,EASYOCR_EMBED,
2023-06-04,42882,EASYOCR_EMBED,
2023-06-05,35062,EASYOCR_EMBED,
2023-06-06,36630,EASYOCR_EMBED,
2023-06-07,37610,EASYOCR_EMBED,
2023-06-08,36269,EASYOCR_EMBED,
2023-06-09,41327,EASYOCR_EMBED,
2023-06-10,39194,EASYOCR_EMBED,
2023-06-11,39721,EASYOCR_EMBED,
2023-06-12,40440,EASYOCR_EMBED,
2023-06-13,38099,EASYOCR_EMBED,
2023-06-14,38343,EASYOCR_EMBED,
2023-06-15,39242,EASYOCR_EMBED,
2023-06-16,39153,EASYOCR_EMBED,
2023-06-17,42693,EASYOCR_EMBED,
2023-06-18,37398,EASYOCR_EMBED,
2023-06-19,36833,EASYOCR_EMBED,
2023-06-20,34876,EASYOCR_EMBED,
2023-06-21,38979,EASYOCR_EMBED,
2023-06-22,39951,EASYOCR_EMBED,
2023-06-23,39284,EASYOCR_EMBED,
2023-06-24,38114,EASYOCR_EMBED,
2023-06-25,35193,EASYOCR_EMBED,
2023-06-26,35969,EASYOCR_EMBED,
2023-06-27,33485,EASYOCR_EMBED,
2023-06-28,36154,EASYOCR_EMBED,
2023-06-29,33317,EASYOCR_EMBED,
2023-06-30,32117,EASYOCR_EMBED,
2023-07-01,33388,EASYOCR_EMBED,
2023-07-02,35582,EASYOCR_EMBED,
2023-07-03,32036,EASYOCR_EMBED,
2023-07-04,34720,EASYOCR_EMBED,
2023-07-05,35354,EASYOCR_EMBED,
2023-07-06,35108,EASYOCR_EMBED,
2023-07-07,36236,EASYOCR_EMBED,
2023-07-08,33272,EASYOCR_EMBED,
2023-07-09,35102,EASYOCR_EMBED,
2023-07-10,35853,EASYOCR_EMBED,
2023-07-11,34450,EASYOCR_EMBED,
2023-07-12,35673,EASYOCR_EMBED,
2023-07-13,34561,EASYOCR_EMBED,
2023-07-14,31547,EASYOCR_EMBED,
2023-07-15,33781,EASYOCR_EMBED,
2023-07-16,35574,EASYOCR_EMBED,
2023-07-17,37451,EASYOCR_EMBED,
2023-07-18,31990,EASYOCR_EMBED,
2023-07-19,37167,EASYOCR_EMBED,
2023-07-20,37288,EASYOCR_EMBED,
2023-07-21,34665,EASYOCR_EMBED,
2023-07-22,39422,EASYOCR_EMBED,
2023-07-23,36208,EASYOCR_EMBED,
2023-07-24,36750,EASYOCR_EMBED,
2023-07-25,37551,EASYOCR_EMBED,
2023-07-26,40872,EASYOCR_EMBED,
2023-07-27,42865,EASYOCR_EMBED,
2023-07-28,43477,EASYOCR_EMBED,
2023-07-29,50652,EASYOCR_EMBED,
2023-07-30,45480,EASYOCR_EMBED,
2023-07-31,44177,EASYOCR_EMBED,
2023-08-01,44261,EASYOCR_EMBED,
2023-08-02,44317,EASYOCR_EMBED,
2023-08-03,41155,EASYOCR_EMBED,
2023-08-04,37485,EASYOCR_EMBED,
2023-08-05,38921,EASYOCR_EMBED,
2023-08-06,39014,EASYOCR_EMBED,
2023-08-07,37501,EASYOCR_EMBED,
2023-08-08,37147,EASYOCR_EMBED,
2023-08-09,22668,EASYOCR_EMBED,
2023-08-10,19902,EASYOCR_EMBED,
2023-08-11,45063,EASYOCR_EMBED,
2023-08-12,46914,EASYOCR_EMBED,
2023-08-13,43424,EASYOCR_EMBED,
2023-08-14,43576,EASYOCR_EMBED,
2023-08-15,39633,EASYOCR_EMBED,
2023-08-16,38190,EASYOCR_EMBED,
2023-08-17,35674,EASYOCR_EMBED,
2023-08-18,36786,EASYOCR_EMBED,
2023-08-19,37144,EASYOCR_EMBED,
2023-08-20,39275,EASYOCR_EMBED,
2023-08-21,39298,EASYOCR_EMBED,
2023-08-22,36848,EASYOCR_EMBED,
2023-08-23,36768,EASYOCR_EMBED,
2023-08-24,37221,EASYOCR_EMBED,
2023-08-25,38477,EASYOCR_EMBED,
2023-08-26,39460,EASYOCR_EMBED,
2023-08-27,38765,EASYOCR_EMBED,
2023-08-28,37841,EASYOCR_EMBED,
2023-08-29,32623,EASYOCR_EMBED,
2023-08-30,32268,EASYOCR_EMBED,
2023-08-31,34562,EASYOCR_EMBED,
2023-09-01,35198,EASYOCR_EMBED,
2023-09-02,35386,EASYOCR_EMBED,
2023-09-03,35525,EASYOCR_EMBED,
2023-09-04,35004,EASYOCR_EMBED,
2023-09-05,33615,EASYOCR_EMBED,
2023-09-06,35743,EASYOCR_EMBED,
2023-09-07,36714,EASYOCR_EMBED,
2023-09-08,38464,EASYOCR_EMBED,
2023-09-09,38110,EASYOCR_EMBED,
2023-09-10,36011,EASYOCR_EMBED,
2023-09-11,36299,EASYOCR_EMBED,
2023-09-12,34451,EASYOCR_EMBED,
2023-09-13,35648,EASYOCR_EMBED,
2023-09-14,35452,EASYOCR_EMBED,
2023-09-15,36975,EASYOCR_EMBED,
2023-09-16,36082,EASYOCR_EMBED,
2023-09-17,38047,EASYOCR_EMBED,
2023-09-18,35201,EASYOCR_EMBED,
2023-09-19,32426,EASYOCR_EMBED,
2023-09-20,34968,EASYOCR_EMBED,
2023-09-21,33611,EASYOCR_EMBED,
2023-09-22,34592,EASYOCR_EMBED,
2023-09-23,34145,EASYOCR_EMBED,
2023-09-24,31146,EASYOCR_EMBED,
2023-09-25,30446,EASYOCR_EMBED,
2023-09-26,38674,EASYOCR_EMBED,
2023-09-27,46192,EASYOCR_EMBED,
2023-09-28,49040,EASYOCR_EMBED,
2023-09-29,49866,EASYOCR_EMBED,
2023-09-30,50224,EASYOCR_EMBED,
2023-10-01,43932,EASYOCR_EMBED,
2023-10-02,38285,EASYOCR_EMBED,
2023-10-03,37063,EASYOCR_EMBED,
2023-10-04,34388,EASYOCR_EMBED,
2023-10-05,32344,EASYOCR_EMBED,
2023-10-06,42650,EASYOCR_EMBED,
2023-10-07,47215,EASYOCR_EMBED,
2023-10-08,39246,EASYOCR_EMBED,
2023-10-09,34181,EASYOCR_EMBED,
2023-10-10,37928,EASYOCR_EMBED,
2023-10-11,38573,EASYOCR_EMBED,
2023-10-12,37868,EASYOCR_EMBED,
2023-10-13,41278,EASYOCR_EMBED,
2023-10-14,39696,EASYOCR_EMBED,
2023-10-15,39553,EASYOCR_EMBED,
2023-10-16,40887,EASYOCR_EMBED,
2023-10-17,39896,EASYOCR_EMBED,
2023-10-18,42469,EASYOCR_EMBED,
2023-10-19,40997,EASYOCR_EMBED,
2023-10-20,40534,EASYOCR_EMBED,
2023-10-21,41173,EASYOCR_EMBED,
2023-10-22,39811,EASYOCR_EMBED,
2023-10-23,43168,EASYOCR_EMBED,
2023-10-24,39733,EASYOCR_EMBED,
2023-10-25,39520,EASYOCR_EMBED,
2023-10-26,39991,EASYOCR_EMBED,
2023-10-27,41248,EASYOCR_EMBED,
2023-10-28,42233,EASYOCR_EMBED,
2023-10-29,35344,EASYOCR_EMBED,
2023-10-30,36040,EASYOCR_EMBED,
2023-10-31,35179,EASYOCR_EMBED,
2023-11-01,36611,EASYOCR_EMBED,
2023-11-02,39312,EASYOCR_EMBED,
2023-11-03,37207,EASYOCR_EMBED,
2023-11-04,37327,EASYOCR_EMBED,
2023-11-05,34675,EASYOCR_EMBED,
2023-11-06,34573,EASYOCR_EMBED,
2023-11-07,34708,EASYOCR_EMBED,
2023-11-08,35811,EASYOCR_EMBED,
2023-11-09,36429,EASYOCR_EMBED,
2023-11-10,36652,EASYOCR_EMBED,
2023-11-11,36876,EASYOCR_EMBED,
2023-11-12,37113,EASYOCR_EMBED,
2023-11-13,34854,EASYOCR_EMBED,
2023-11-14,31072,EASYOCR_EMBED,
2023-11-15,35292,EASYOCR_EMBED,
2023-11-16,35631,EASYOCR_EMBED,
2023-11-17,34552,EASYOCR_EMBED,
2023-11-18,35748,EASYOCR_EMBED,
2023-11-19,33577,EASYOCR_EMBED,
2023-11-20,31527,EASYOCR_EMBED,
2023-11-21,28553,EASYOCR_EMBED,
2023-11-22,33132,EASYOCR_EMBED,
2023-11-23,36460,EASYOCR_EMBED,
2023-11-24,35427,EASYOCR_EMBED,
2023-11-25,35549,EASYOCR_EMBED,
2023-11-26,32664,EASYOCR_EMBED,
2023-11-27,31297,EASYOCR_EMBED,
2023-11-28,26288,EASYOCR_EMBED,
2023-11-29,31114,EASYOCR_EMBED,
2023-11-30,32513,EASYOCR_EMBED,
2023-12-01,35458,EASYOCR_EMBED,
2023-12-02,35346,EASYOCR_EMBED,
2023-12-03,31823,EASYOCR_EMBED,
2023-12-04,30292,EASYOCR_EMBED,
2023-12-05,27093,EASYOCR_EMBED,
2023-12-06,28552,EASYOCR_EMBED,
2023-12-07,35960,EASYOCR_EMBED,
2023-12-08,36803,EASYOCR_EMBED,
2023-12-09,35344,EASYOCR_EMBED,
2023-12-10,33064,EASYOCR_EMBED,
2023-12-11,29653,EASYOCR_EMBED,
2023-12-12,29202,EASYOCR_EMBED,
2023-12-13,31121,EASYOCR_EMBED,
2023-12-14,33814,EASYOCR_EMBED,
2023-12-15,33822,EASYOCR_EMBED,
2023-12-16,30698,EASYOCR_EMBED,
2023-12-17,33938,EASYOCR_EMBED,
2023-12-18,33839,EASYOCR_EMBED,
2023-12-19,29983,EASYOCR_EMBED,
2023-12-20,31044,EASYOCR_EMBED,
2023-12-21,21982,EASYOCR_EMBED,
2023-12-22,17953,EASYOCR_EMBED,
2023-12-23,46829,EASYOCR_EMBED,
2023-12-24,36223,EASYOCR_EMBED,
2023-12-25,33775,EASYOCR_EMBED,
2023-12-26,37840,EASYOCR_EMBED,
2023-12-27,39375,EASYOCR_EMBED,
2023-12-28,43122,EASYOCR_EMBED,
2023-12-29,40133,EASYOCR_EMBED,
2023-12-30,42597,EASYOCR_EMBED,
2023-12-31,35468,EASYOCR_EMBED,
2024-01-01,31405,EASYOCR_EMBED,
2024-01-02,35711,EASYOCR_EMBED,
2024-01-03,30216,EASYOCR_EMBED,
2024-01-04,32138,EASYOCR_EMBED,
2024-01-05,32476,EASYOCR_EMBED,
2024-01-06,35538,EASYOCR_EMBED,
2024-01-07,35440,EASYOCR_EMBED,
2024-01-08,38261,EASYOCR_EMBED,
2024-01-09,33268,EASYOCR_EMBED,
2024-01-10,33815,EASYOCR_EMBED,
2024-01-11,36207,EASYOCR_EMBED,
2024-01-12,40046,EASYOCR_EMBED,
2024-01-13,37166,EASYOCR_EMBED,
2024-01-14,36302,EASYOCR_EMBED,
2024-01-15,37032,EASYOCR_EMBED,
2024-01-16,36669,EASYOCR_EMBED,
2024-01-17,38112,EASYOCR_EMBED,
2024-01-18,35474,EASYOCR_EMBED,
2024-01-19,35691,EASYOCR_EMBED,
2024-01-20,35017,EASYOCR_EMBED,
2024-01-21,40519,EASYOCR_EMBED,
2024-01-22,33129,EASYOCR_EMBED,
2024-01-23,71048,EASYOCR_EMBED,
2024-01-24,34496,EASYOCR_EMBED,
2024-01-25,40433,EASYOCR_EMBED,
2024-01-26,37382,EASYOCR_EMBED,
2024-01-27,38945,EASYOCR_EMBED,
2024-01-28,37979,EASYOCR_EMBED,
2024-01-29,37095,EASYOCR_EMBED,
2024-01-30,33472,EASYOCR_EMBED,
2024-01-31,34434,EASYOCR_EMBED,
2024-02-01,34226,EASYOCR_EMBED,
2024-02-02,36821,EASYOCR_EMBED,
2024-02-03,32195,EASYOCR_EMBED,
2024-02-04,31073,EASYOCR_EMBED,
2024-02-05,29966,EASYOCR_EMBED,
2024-02-06,35438,EASYOCR_EMBED,
2024-02-07,33633,EASYOCR_EMBED,
2024-02-08,40065,EASYOCR_EMBED,
2024-02-09,43498,EASYOCR_EMBED,
2024-02-10,39243,EASYOCR_EMBED,
2024-02-11,37256,EASYOCR_EMBED,
2024-02-12,38645,EASYOCR_EMBED,
2024-02-13,42265,EASYOCR_EMBED,
2024-02-14,37580,EASYOCR_EMBED,
2024-02-15,37326,EASYOCR_EMBED,
2024-02-16,40128,EASYOCR_EMBED,
2024-02-17,35739,EASYOCR_EMBED,
2024-02-18,32060,EASYOCR_EMBED,
2024-02-19,25840,EASYOCR_EMBED,
2024-02-20,37899,EASYOCR_EMBED,
2024-02-21,32448,EASYOCR_EMBED,
2024-02-22,34644,EASYOCR_EMBED,
2024-02-23,40461,EASYOCR_EMBED,
2024-02-24,36350,EASYOCR_EMBED,
2024-02-25,36805,EASYOCR_EMBED,
2024-02-26,36135,EASYOCR_EMBED,
2024-02-27,37077,EASYOCR_EMBED,
2024-02-28,37791,EASYOCR_EMBED,
2024-02-29,39971,EASYOCR_EMBED,
2024-03-01,40913,EASYOCR_EMBED,
2024-03-02,34057,EASYOCR_EMBED,
2024-03-03,29651,EASYOCR_EMBED,
2024-03-04,25821,EASYOCR_EMBED,
2024-03-05,23479,EASYOCR_EMBED,
2024-03-06,30884,EASYOCR_EMBED,
2024-03-07,29711,EASYOCR_EMBED,
2024-03-08,32943,EASYOCR_EMBED,
2024-03-09,31642,EASYOCR_EMBED,
2024-03-10,35534,EASYOCR_EMBED,
2024-03-11,29904,EASYOCR_EMBED,
2024-03-12,26893,EASYOCR_EMBED,
2024-03-13,31402,EASYOCR_EMBED,
2024-03-14,37249,EASYOCR_EMBED,
2024-03-15,34541,EASYOCR_EMBED,
2024-03-16,34041,EASYOCR_EMBED,
2024-03-17,32310,EASYOCR_EMBED,
2024-03-18,33644,EASYOCR_EMBED,
2024-03-19,31609,EASYOCR_EMBED,
2024-03-20,35384,EASYOCR_EMBED,
2024-03-21,42427,EASYOCR_EMBED,
2024-03-22,38842,EASYOCR_EMBED,
2024-03-23,41003,EASYOCR_EMBED,
2024-03-24,34432,EASYOCR_EMBED,
2024-03-25,37757,EASYOCR_EMBED,
2024-03-26,34694,EASYOCR_EMBED,
2024-03-27,42272,EASYOCR_EMBED,
2024-03-28,36602,EASYOCR_EMBED,
2024-03-29,39175,EASYOCR_EMBED,
2024-03-30,45922,EASYOCR_EMBED,
2024-03-31,41294,EASYOCR_EMBED,
2024-04-01,37202,EASYOCR_EMBED,
2024-04-02,37305,EASYOCR_EMBED,
2024-04-03,45754,EASYOCR_EMBED,
2024-04-05,41901,EASYOCR_EMBED,
2024-04-06,44254,EASYOCR_EMBED,
2024-04-07,41087,EASYOCR_EMBED,
2024-04-08,37378,EASYOCR_EMBED,
2024-04-09,37015,EASYOCR_EMBED,
2024-04-10,40224,EASYOCR_EMBED,
2024-04-11,42213,EASYOCR_EMBED,
2024-04-13,38906,EASYOCR_EMBED,
2024-04-14,40019,EASYOCR_EMBED,
2024-04-15,37967,EASYOCR_EMBED,
2024-04-16,42468,EASYOCR_EMBED,
2024-04-17,38831,EASYOCR_EMBED,
2024-04-18,44074,EASYOCR_EMBED,
2024-04-19,38861,EASYOCR_EMBED,
2024-04-20,36409,EASYOCR_EMBED,
2024-04-21,37163,EASYOCR_EMBED,
2024-04-22,40493,EASYOCR_EMBED,
2024-04-23,35773,EASYOCR_EMBED,
2024-04-24,41269,EASYOCR_EMBED,
2024-04-25,42280,EASYOCR_EMBED,
2024-04-26,41040,EASYOCR_EMBED,
2024-04-27,48858,EASYOCR_EMBED,
2024-04-28,38418,EASYOCR_EMBED,
2024-04-29,37439,EASYOCR_EMBED,
2024-04-30,41058,EASYOCR_EMBED,
2024-05-01,48367,EASYOCR_EMBED,
2024-05-02,38486,EASYOCR_EMBED,
2024-05-03,48347,EASYOCR_EMBED,
2024-05-04,47732,EASYOCR_EMBED,
2024-05-05,29679,EASYOCR_EMBED,
2024-05-06,41703,EASYOCR_EMBED,
2024-05-07,37143,EASYOCR_EMBED,
2024-05-08,38432,EASYOCR_EMBED,
2024-05-09,39110,EASYOCR_EMBED,
2024-05-10,42628,EASYOCR_EMBED,
2024-05-11,40703,EASYOCR_EMBED,
2024-05-12,41160,EASYOCR_EMBED,
2024-05-13,41752,EASYOCR_EMBED,
2024-05-14,37156,EASYOCR_EMBED,
2024-05-15,43037,EASYOCR_EMBED,
2024-05-16,36732,EASYOCR_EMBED,
2024-05-17,41404,EASYOCR_EMBED,
2024-05-18,40771,EASYOCR_EMBED,
2024-05-19,37728,EASYOCR_EMBED,
2024-05-20,39538,EASYOCR_EMBED,
2024-05-21,43281,EASYOCR_EMBED,
2024-05-22,42227,EASYOCR_EMBED,
2024-05-23,47297,EASYOCR_EMBED,
2024-05-24,41269,EASYOCR_EMBED,
2024-05-25,39709,EASYOCR_EMBED,
2024-05-26,37318,EASYOCR_EMBED,
2024-05-27,47963,EASYOCR_EMBED,
2024-05-28,41746,EASYOCR_EMBED,
2024-05-29,40526,EASYOCR_EMBED,
2024-05-30,43551,EASYOCR_EMBED,
2024-05-31,43523,EASYOCR_EMBED,
2024-06-01,43116,EASYOCR_EMBED,
2024-06-02,40527,EASYOCR_EMBED,
2024-06-03,40613,EASYOCR_EMBED,
2024-06-04,44084,EASYOCR_EMBED,
2024-06-05,45573,EASYOCR_EMBED,
2024-06-06,48064,EASYOCR_EMBED,
2024-06-07,38327,EASYOCR_EMBED,
2024-06-08,39342,EASYOCR_EMBED,
2024-06-09,38552,EASYOCR_EMBED,
2024-06-10,45407,EASYOCR_EMBED,
2024-06-11,39774,EASYOCR_EMBED,
2024-06-12,44757,EASYOCR_EMBED,
2024-06-13,39753,EASYOCR_EMBED,
2024-06-14,39565,EASYOCR_EMBED,
2024-06-15,42008,EASYOCR_EMBED,
2024-06-16,46593,EASYOCR_EMBED,
2024-06-17,39742,EASYOCR_EMBED,
2024-06-18,35712,EASYOCR_EMBED,
2024-06-19,35534,EASYOCR_EMBED,
2024-06-20,44414,EASYOCR_EMBED,
2024-06-21,40714,EASYOCR_EMBED,
2024-06-22,37879,EASYOCR_EMBED,
2024-06-23,36652,EASYOCR_EMBED,
2024-06-24,36806,EASYOCR_EMBED,
2024-06-25,38839,EASYOCR_EMBED,
2024-06-26,37076,EASYOCR_EMBED,
2024-06-27,34122,EASYOCR_EMBED,
2024-06-28,35332,EASYOCR_EMBED,
2024-06-29,31522,EASYOCR_EMBED,
2024-06-30,31946,EASYOCR_EMBED,
2024-07-01,30773,EASYOCR_EMBED,
2024-07-02,29060,EASYOCR_EMBED,
2024-07-03,39347,EASYOCR_EMBED,
2024-07-04,36043,EASYOCR_EMBED,
2024-07-05,35893,EASYOCR_EMBED,
2024-07-06,36606,EASYOCR_EMBED,
2024-07-07,40472,EASYOCR_EMBED,
2024-07-08,35411,EASYOCR_EMBED,
2024-07-09,28547,EASYOCR_EMBED,
2024-07-10,35179,EASYOCR_EMBED,
2024-07-11,33839,EASYOCR_EMBED,
2024-07-12,36339,EASYOCR_EMBED,
2024-07-13,34588,EASYOCR_EMBED,
2024-07-14,35645,EASYOCR_EMBED,
2024-07-15,36637,EASYOCR_EMBED,
2024-07-16,35013,EASYOCR_EMBED,
2024-07-17,43010,EASYOCR_EMBED,
2024-07-18,35298,EASYOCR_EMBED,
2024-07-19,37688,EASYOCR_EMBED,
2024-07-20,39677,EASYOCR_EMBED,
2024-07-21,39680,EASYOCR_EMBED,
2024-07-22,38077,EASYOCR_EMBED,
2024-07-23,42495,EASYOCR_EMBED,
2024-07-24,39701,EASYOCR_EMBED,
2024-07-25,42769,EASYOCR_EMBED,
2024-07-26,47426,EASYOCR_EMBED,
2024-07-27,46013,EASYOCR_EMBED,
2024-07-28,47984,EASYOCR_EMBED,
2024-07-29,45166,EASYOCR_EMBED,
2024-07-30,46550,EASYOCR_EMBED,
2024-07-31,48761,EASYOCR_EMBED,
2024-08-01,46669,EASYOCR_EMBED,
2024-08-02,44205,EASYOCR_EMBED,
2024-08-03,42914,EASYOCR_EMBED,
2024-08-04,46639,EASYOCR_EMBED,
2024-08-05,41701,EASYOCR_EMBED,
2024-08-06,40389,EASYOCR_EMBED,
